Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type;;;
A collaboration literacy analytics framework (CLAF): Investigating students’ perspectives on collaboration quality indicators and feedback utilization,International Journal of Computer-Supported Collaborative Learning,,,,10.1007/s11412-026-09475-w,Tochukwu Dominic EzeLucas ZurbuchenKhalil AndersonMarcelo Worsley,2026,https://link.springer.com/article/10.1007/s11412-026-09475-w,Article;;;
A quarter century of advances in collaboration sensing: a comprehensive review of high-frequency metrics and their connection to collaborative constructs from 2000 to 2025,International Journal of Computer-Supported Collaborative Learning,,,,10.1007/s11412-025-09458-3,Bertrand SchneiderXiao FangShinyi KangPankaj ChejaraJiajun Bu,2025,https://link.springer.com/article/10.1007/s11412-025-09458-3,Article;;;
Measuring Collaboration Quality Through Audio Data and Learning Analytics,Unobtrusive Observations of Learning in Digital Environments,,,,10.1007/978-3-031-30992-2_6,Sambit PraharajMaren ScheffelMarcus SpechtHendrik Drachsler,2023,https://link.springer.com/chapter/10.1007/978-3-031-30992-2_6,Chapter;;;
The role of individual preparation on coordination in computer-supported collaborative learning: a neuroscience perspective on learners’ inter-brain synchrony,Smart Learning Environments,,,,10.1186/s40561-025-00424-y,Wenli ChenQianru LyuMavis M. Y HoJessica S.H TanWeipeng Teo,2026,https://link.springer.com/article/10.1186/s40561-025-00424-y,Article;;;
An Investigation into the Application of Learning Analytics in Collaborative Learning,Technology in Education. Digital and Intelligent Education,,,,10.1007/978-981-96-0205-6_16,Billy T. M. WongKam Cheong LiMengjin Liu,2024,https://link.springer.com/chapter/10.1007/978-981-96-0205-6_16,Conference paper;;;
A pilot study protocol of a relational coordination training intervention among healthcare professionals in an Army medical center,Pilot and Feasibility Studies,,,,10.1186/s40814-025-01596-7,Sherita HouseSusan M. PerkinsMelissa MillerTanekkia Taylor-ClarkRobin Newhouse,2025,https://link.springer.com/article/10.1186/s40814-025-01596-7,Article;;;
Multimodal learning analytics of collaborative patterns during pair programming in higher education,International Journal of Educational Technology in Higher Education,,,,10.1186/s41239-022-00377-z,Weiqi XuYajuan WuFan Ouyang,2023,https://link.springer.com/article/10.1186/s41239-022-00377-z,Article;;;
Electrophysiological Measures for Human–Robot Collaboration Quality Assessment,Discovering the Frontiers of Human-Robot Interaction,,,,10.1007/978-3-031-66656-8_15,Mathias RihetGuillaume SarthouAurélie ClodicRaphaëlle N. Roy,2024,https://link.springer.com/chapter/10.1007/978-3-031-66656-8_15,Chapter;;;
Exploring Indicators for&#xa0;Collaboration Quality and&#xa0;Its Dimensions in&#xa0;Classroom Settings Using Multimodal Learning Analytics,Responsive and Sustainable Educational Futures,,,,10.1007/978-3-031-42682-7_5,Pankaj ChejaraLuis P. PrietoMaría Jesús Rodríguez-TrianaAdolfo Ruiz-CallejaReet KasepaluIrene-Angelica ChountaBertrand Schneider,2023,https://link.springer.com/chapter/10.1007/978-3-031-42682-7_5,Conference paper
The Power of Integral Networking,Integral Communication and Digital Identity,,,,10.1007/978-3-031-47460-6_2,Ozren RafajacAlen Jakupović,2024,https://link.springer.com/chapter/10.1007/978-3-031-47460-6_2,Chapter;;;
Leveraging affordances of immersive technology-supported collaborative learning (ITCL): A systematic review,Education and Information Technologies,,,,10.1007/s10639-024-13079-y,Jina KangXinhao XuLili Yan,2024,https://link.springer.com/article/10.1007/s10639-024-13079-y,Article;;;
The Current Landscape of Research and Practice on Visualizations and Dashboards for Learning Analytics,Visualizations and Dashboards for Learning Analytics,,,,10.1007/978-3-030-81222-5_2,Min LiuSonghee HanPeixia ShaoYing CaiZilong Pan,2021,https://link.springer.com/chapter/10.1007/978-3-030-81222-5_2,Chapter;;;
Findings on the Management of Contract Manufacturing Relationships,Managing Contract Manufacturing Relationships,,,,10.1007/978-3-658-41359-0_5,Tim Brandl,2023,https://link.springer.com/chapter/10.1007/978-3-658-41359-0_5,Chapter;;;
An investigation of the relationship between joint visual attention and product quality in collaborative business process modeling: a dual eye-tracking study,Software and Systems Modeling,,,,10.1007/s10270-022-00974-6,Duygu Fındık-CoşkunçayMurat Perit Çakır,2022,https://link.springer.com/article/10.1007/s10270-022-00974-6,Article;;;
Designing Digital Law Clinics for Student Success,Creativity and Critique in Digital Learning and Teaching,,,,10.1007/978-3-031-68086-1_11,Emma CurryerCarol Edwards,2025,https://link.springer.com/chapter/10.1007/978-3-031-68086-1_11,Chapter;;;
Using Sequence Analysis to Determine the Well-Functioning of Small Groups in Large Online Courses,International Journal of Artificial Intelligence in Education,,,,10.1007/s40593-020-00229-9,H. Ulrich HoppeDorian DobersteinTobias Hecking,2020,https://link.springer.com/article/10.1007/s40593-020-00229-9,Article;;;
"Psychological Marketing, Well-Being, and Autonomous Psychology: Envisioning the Future Workplace Ecosystem,""Auto-Psychology, Psychological Marketing, Well-Being, and the Workplace"",,,,10.1007/978-3-032-16348-6_3,Vladan KuzmanovićAyantunji Gbadamosi,2026,https://link.springer.com/chapter/10.1007/978-3-032-16348-6_3,Chapter";;;
Introduction to Effective Interprofessional Education and Collaborative Practice (IPECP) Supervision,Interprofessional Education and Collaborative Practice,,,,10.1007/978-981-95-6953-3_3,Sivakumar ArunachalamJitendra Sharan,2026,https://link.springer.com/chapter/10.1007/978-981-95-6953-3_3,Chapter;;;
Hyperscaling Through Collaborations,Collaborative Advantage,,,,10.1007/978-3-031-36306-1_5,Raphael BömelburgOliver Gassmann,2024,https://link.springer.com/chapter/10.1007/978-3-031-36306-1_5,Chapter;;;
Personalized Learning with AI, Eye-Tracking Studies and Precision Education,Artificial Intelligence in Education,,,,10.1007/978-981-97-9350-1_2,Myint Swe Khine,2024,https://link.springer.com/chapter/10.1007/978-981-97-9350-1_2,Chapter;;;
Gesture and Gaze: Multimodal Data in Dyadic Interactions,International Handbook of Computer-Supported Collaborative Learning,,,,10.1007/978-3-030-65291-3_34,Bertrand SchneiderMarcelo WorsleyRoberto Martinez-Maldonado,2021,https://link.springer.com/chapter/10.1007/978-3-030-65291-3_34,Chapter;;;
Which Factors Promote Interprofessional Competence in Placements on a Training Ward? New Findings,Medical Science Educator,,,,10.1007/s40670-026-02704-9,Michael HirthJutta HinrichsStephanie SchaeferMira Mette,2026,https://link.springer.com/article/10.1007/s40670-026-02704-9,Article;;;
The DIGICOMPASS Junior Framework,DIGICOMPASS Junior,,,,10.1007/978-3-032-09941-9_2,Sonia Rocca,2026,https://link.springer.com/chapter/10.1007/978-3-032-09941-9_2,Chapter;;;
Teachers' perceptions of collaboration within an evolving teacher evaluation context,Journal of Educational Change,,,,10.1007/s10833-021-09424-4,Jeremy D. VisoneMaria Boeke MongilloYan Liu,2021,https://link.springer.com/article/10.1007/s10833-021-09424-4,Article;;;
A participatory systems approach for visualizing and testing implementation strategies and mechanisms: evidence adoption in community coalitions,Implementation Science Communications,,,,10.1186/s43058-025-00788-9,Travis R. MooreYuilyn A. Chang ChusanMark PachuckiBo Kim,2025,https://link.springer.com/article/10.1186/s43058-025-00788-9,Article;;;
Mapping innovation diffusion in archaeology and cultural heritage research: a bibliometric review based on CiteSpace and DOI theory (2000–2024),npj Heritage Science,,,,10.1038/s40494-025-02156-1,Yuhe LiMingxing LiAsad Ullah KhanQingyue YuWeijun Hu,2025,https://www.nature.com/articles/s40494-025-02156-1,Article;;;
Abstracts from the 2025 Annual Meeting of the Society of General Internal Medicine,Journal of General Internal Medicine,,,,10.1007/s11606-025-09516-4,,2025,https://link.springer.com/article/10.1007/s11606-025-09516-4,Article;;;
Overcoming Challenges of Virtual Scrum Teams: Lessons Learned Through an Action Research Study,Agile Processes in Software Engineering and Extreme Programming,,,,10.1007/978-3-031-33976-9_3,Jedrzej BabloBartosz MarcinkowskiAdam Przybylek,2023,https://link.springer.com/chapter/10.1007/978-3-031-33976-9_3,Conference paper;;;
Human Resources 4.0: Use of Sociometric Badges to Measure Communication Patterns,Production Research,,,,10.1007/978-3-030-76307-7_20,Regina MoiranoMarisa A. SanchezLibor ŠtěpánekGastón Vilches,2021,https://link.springer.com/chapter/10.1007/978-3-030-76307-7_20,Conference paper;;;
Foundations for Success: A Mixed-Methods Evaluation of a Statewide, Cross-Sector Early Childhood Collaborative,Child & Youth Care Forum,,,,10.1007/s10566-021-09622-4,Kelly TabbuttErin J. MaherDiane Horm,2021,https://link.springer.com/article/10.1007/s10566-021-09622-4,Article;;;
The impact of cognitive conflict resolution-based dialogic interventions and pairing strategies on programming learning performances,Education and Information Technologies,,,,10.1007/s10639-026-13907-3,Jiahao ZhangJiahua ZhangXueqin SuMin Lan,2026,https://link.springer.com/article/10.1007/s10639-026-13907-3,Article;;;
Learning log-based automatic group formation: system design and classroom implementation study,Research and Practice in Technology Enhanced Learning,,,,10.1186/s41039-021-00156-w,Changhao LiangRwitajit MajumdarHiroaki Ogata,2021,https://link.springer.com/article/10.1186/s41039-021-00156-w,Article;;;
A review of <i>how</i> class orchestration with technology has been conducted for pedagogical practices,Educational Technology Research and Development,,,,10.1007/s11423-021-10001-y,Yanjie Song,2021,https://link.springer.com/article/10.1007/s11423-021-10001-y,Article;;;
Pixel by Pixel: Communicating Through Color and Light,,,,,10.1007/60490_2026_12,Nicole SimonAlejandra Ortega Legaspi,2026,https://link.springer.com/chapter/10.1007/60490_2026_12,Chapter;;;
Does Symbiosis Matter in Marine Innovation Ecosystems? An Examination Using Lotka–Volterra Model,Journal of the Operations Research Society of China,,,,10.1007/s40305-025-00637-5,Qian PanPei-De LiuBao-Ying Zhu,2025,https://link.springer.com/article/10.1007/s40305-025-00637-5,Article;;;
Turnaround Maintenance in Process Industry: Challenges and Potential Solutions,15th WCEAM Proceedings,,,,10.1007/978-3-030-96794-9_18,Antti RantalaHelena KortelainenToni Ahonen,2022,https://link.springer.com/chapter/10.1007/978-3-030-96794-9_18,Conference paper;;;
The Impact of Digital Divide on the Level of High-Quality Economic Development: Evidence from China-ASEAN,Journal of the Knowledge Economy,,,,10.1007/s13132-024-02179-2,Li LiYifan DouXin CaoWenli Ding,2024,https://link.springer.com/article/10.1007/s13132-024-02179-2,Article;;;
Integral Communication Framework,Integral Communication and Digital Identity,,,,10.1007/978-3-031-47460-6_3,Ozren RafajacAlen Jakupović,2024,https://link.springer.com/chapter/10.1007/978-3-031-47460-6_3,Chapter;;;
Developing Family-Community Interactive program for the disabled older adults at home: a study protocol,BMC Geriatrics,,,,10.1186/s12877-023-04273-7,Peng WangMeilan NiuYing ChenShanshan WangChuqiao WuDi ZhaoPanpan WangHuashan YangPanpan Guo,2023,https://link.springer.com/article/10.1186/s12877-023-04273-7,Article;;;
The Development of China's Manufacturing Logistics,Contemporary Logistics in China,,,,10.1007/978-981-97-6839-4_6,Zhijuan Chen,2024,https://link.springer.com/chapter/10.1007/978-981-97-6839-4_6,Chapter;;;
Research on the evolution of digital-real integration networks based on digital sub-sectors: evidence from the middle and lower reaches of Yellow River Basin, China,GeoJournal,,,,10.1007/s10708-026-11578-8,Yan ZhouChenglin Miao,2026,https://link.springer.com/article/10.1007/s10708-026-11578-8,Article;;;
31st Annual Conference of the International Society for Quality of Life Research,Quality of Life Research,,,,10.1007/s11136-024-03786-x,,2024,https://link.springer.com/article/10.1007/s11136-024-03786-x,Article;;;
Outsourcing Issues of Wood Supply Chain Management in the Forest Industry,Forest Science,,,,10.1093/forsci/fxac029,Teijo Palander,2022,https://link.springer.com/article/10.1093/forsci/fxac029,Article;;;
The impact of coalition characteristics on outcomes in community-based initiatives targeting the social determinants of health: a systematic review,BMC Public Health,,,,10.1186/s12889-022-13678-9,Phoebe Nagorcka-SmithKristy A. BoltonJennifer DamMelanie NicholsLaura AlstonMichael JohnstoneSteven Allender,2022,https://link.springer.com/article/10.1186/s12889-022-13678-9,Article;;;
Quality of Community Pharmacies Services in Developing Countries: Status and Future Recommendations,Handbook of Medical and Health Sciences in Developing Countries,,,,10.1007/978-3-030-74786-2_348-1,Yaser Mohammed Al-Worafi,2024,https://link.springer.com/rwe/10.1007/978-3-030-74786-2_348-1,Living reference work entry;;;
Systematic Literature Review: Research Collaboration and Social Software,Understanding Social Research Networking Sites,,,,10.1007/978-3-658-31575-7_2,Jens-Henrik Soeldner,2021,https://link.springer.com/chapter/10.1007/978-3-658-31575-7_2,Chapter;;;
Evaluating the Impact of the Curriculum Structure on Group Metacognition During Collaborative Problem-solving Using Educational Robotics,TechTrends,,,,10.1007/s11528-022-00738-5,Chrysanthos SocratousAndri Ioannou,2022,https://link.springer.com/article/10.1007/s11528-022-00738-5,Article;;;
Leveraging Affective Friction to Improve Online Creative Collaboration: An Experimental Design,Information Systems and Neuroscience,,,,10.1007/978-3-031-13064-9_25,Maylis Saigot,2022,https://link.springer.com/chapter/10.1007/978-3-031-13064-9_25,Conference paper;;;
Academic Writing Instruction Beyond the Classroom Walls: New Possibilities and Implications for English Language Teachers and Learners,New Directions in Technology for Writing Instruction,,,,10.1007/978-3-031-13540-8_12,İlknur YükselBanu Çiçek Başaran UysalEmine Eren GezenÜmit Özkanal,2022,https://link.springer.com/chapter/10.1007/978-3-031-13540-8_12,Chapter;;;
Theoretical Foundations: The Decision-Making Context,Upper Echelons’ Naturalistic Decision-Making and Top Management Team Macrocognition in a High Reliability Organization,,,,10.1007/978-3-658-44073-2_4,Leonie Looser,2024,https://link.springer.com/chapter/10.1007/978-3-658-44073-2_4,Chapter;;;
An integrative perspective on interorganizational multilevel healthcare networks: a systematic literature review,BMC Health Services Research,,,,10.1186/s12913-022-08314-6,Galina van der WeertKatarzyna BurzynskaJoris Knoben,2022,https://link.springer.com/article/10.1186/s12913-022-08314-6,Article;;;
Video Data Collection and Video Analyses in CSCL Research,International Handbook of Computer-Supported Collaborative Learning,,,,10.1007/978-3-030-65291-3_35,Carmen ZahnAlessia RufRicki Goldman,2021,https://link.springer.com/chapter/10.1007/978-3-030-65291-3_35,Chapter;;;
Is social presence (alone) a general predictor for good remote collaboration? comparing video and augmented reality guidance in maintenance procedures,Virtual Reality,,,,10.1007/s10055-023-00770-7,Bernardo MarquesCarlos FerreiraSamuel SilvaPaulo DiasBeatriz Sousa Santos,2023,https://link.springer.com/article/10.1007/s10055-023-00770-7,Article;;;
Distributed PEP–PDP Architecture for Cloud Databases,Wireless Personal Communications,,,,10.1007/s11277-022-10017-4,Gaurav DeepJagpreeet SidhuRajni Mohana,2022,https://link.springer.com/article/10.1007/s11277-022-10017-4,Article;;;
Shared meaning-making in online intergroup discussions around sensitive topics,International Journal of Computer-Supported Collaborative Learning,,,,10.1007/s11412-022-09375-9,Tugce AldemirMarcela BorgeJose Soto,2022,https://link.springer.com/article/10.1007/s11412-022-09375-9,Article;;;
Integration of Tobacco Dependence Treatment in Lung Cancer Screening and Other Ambulatory Care Settings,Tobacco Dependence,,,,10.1007/978-3-031-24914-3_9,Joelle T. Fathi,2023,https://link.springer.com/chapter/10.1007/978-3-031-24914-3_9,Chapter;;;
Antecedents for blockchain technology-enabled sustainable agriculture supply chain,Annals of Operations Research,,,,10.1007/s10479-021-04423-3,Kirti NayalRakesh D. RautBalkrishna E. NarkhedePragati PriyadarshineeGajanan B. PanchalVidyadhar V. Gedam,2021,https://link.springer.com/article/10.1007/s10479-021-04423-3,Article;;;
Industry 4.0: An Indian Perspective,Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems,,,,10.1007/978-3-030-85874-2_12,Anbesh JamwalRajeev AgrawalMonica SharmaSaurabh Pratap,2021,https://link.springer.com/chapter/10.1007/978-3-030-85874-2_12,Conference paper;;;
Strategic Orientation of Sports Sponsoring,Sports Sponsoring,,,,10.1007/978-3-658-44171-5_6,Manfred BruhnPeter Rohlmann,2024,https://link.springer.com/chapter/10.1007/978-3-658-44171-5_6,Chapter;;;
What If We Look at the Body? An Embodied Perspective of Collaborative Learning,Educational Psychology Review,,,,10.1007/s10648-021-09607-8,Juliene Madureira Ferreira,2021,https://link.springer.com/article/10.1007/s10648-021-09607-8,Article;;;
A Case Study of Implementing Grant-Funded Integrated Care in a Community Mental Health Center,The Journal of Behavioral Health Services & Research,,,,10.1007/s11414-019-09671-7,Martha Aby,2019,https://link.springer.com/article/10.1007/s11414-019-09671-7,Article;;;
Investigating the co-creation of IT consulting service value: empirical findings of a matched pair analysis,Electronic Markets,,,,10.1007/s12525-020-00426-3,Severin OesterleArne BuchwaldNils Urbach,2020,https://link.springer.com/article/10.1007/s12525-020-00426-3,Article;;;
Comparative Study on 3D Management Software of Substation,Proceedings of the 24th International Symposium on Advancement of Construction Management and Real Estate,,,,10.1007/978-981-15-8892-1_86,Wei GuoRui LiuFan LiuShaoyuan LinYangsen Li,2021,https://link.springer.com/chapter/10.1007/978-981-15-8892-1_86,Conference paper;;;
Unpacking the relationship between existing and new measures of physiological synchrony and collaborative learning: a mixed methods study,International Journal of Computer-Supported Collaborative Learning,,,,10.1007/s11412-020-09318-2,Bertrand SchneiderYong DichIulian Radu,2020,https://link.springer.com/article/10.1007/s11412-020-09318-2,Article;;;
Promotion and offering in professional development programmes for mathematics teachers: What happens when there’s a mismatch?,Journal of Mathematics Teacher Education,,,,10.1007/s10857-023-09589-0,Michael A. BuhagiarJames CallejaMariella Galea,2023,https://link.springer.com/article/10.1007/s10857-023-09589-0,Article;;;
EduBrowser: A Multimodal Automated Monitoring System for Co-located Collaborative Learning,Learning Technology for Education Challenges,,,,10.1007/978-3-030-20798-4_12,Yi Han Victoria ChuaPreman RajalingamSeng Chee TanJustin Dauwels,2019,https://link.springer.com/chapter/10.1007/978-3-030-20798-4_12,Conference paper;;;
Gaze collaboration patterns of successful and unsuccessful programming pairs using cross-recurrence quantification analysis,Research and Practice in Technology Enhanced Learning,,,,10.1186/s41039-019-0118-z,Maureen M. VillamorMa. Mercedes T. Rodrigo,2019,https://link.springer.com/article/10.1186/s41039-019-0118-z,Article;;;
Quality Management,Essentials for Quality and Safety Improvement in Health Care,,,,10.1007/978-3-030-92482-9_6,Christopher EnteMichael Ukpe,2022,https://link.springer.com/chapter/10.1007/978-3-030-92482-9_6,Chapter;;;
"The Moderating Effects of Organizational Publicness on Determinants of the U.S. Federal Employee’s Job Satisfaction,Public Organization Review,,,,10.1007/s11115-021-00555-z,""Julius A. NukpezahP. Edward FrenchTamara Dimitrijevska-Markoski";;;
                Victor O.;;;
" Flomo"",2021,https://link.springer.com/article/10.1007/s11115-021-00555-z,Article";;;
Relationships Between Body Postures and Collaborative Learning States in an Augmented Reality Study,Artificial Intelligence in Education,,,,10.1007/978-3-030-52240-7_47,Iulian RaduEthan TuBertrand Schneider,2020,https://link.springer.com/chapter/10.1007/978-3-030-52240-7_47,Conference paper;;;
Collaborative eye tracking based code review through real-time shared gaze visualization,Frontiers of Computer Science,,,,10.1007/s11704-020-0422-1,Shiwei ChengJialing WangXiaoquan ShenYijian ChenAnind Dey,2021,https://link.springer.com/article/10.1007/s11704-020-0422-1,Article;;;
AI Classification in Collaboration for Innovation of Electric Motors of Household Appliances,Artificial Intelligence for Knowledge Management,,,,10.1007/978-3-030-52903-1_9,Asuman FiratGulgun Kayakutlu,2020,https://link.springer.com/chapter/10.1007/978-3-030-52903-1_9,Conference paper;;;
The Impact of Interprofessional Education on Healthcare Team Performance: A Theoretical Model and Recommendations,Comprehensive Healthcare Simulation: InterProfessional Team Training and Simulation,,,,10.1007/978-3-030-28845-7_2,Megan E. Gregory,2020,https://link.springer.com/chapter/10.1007/978-3-030-28845-7_2,Chapter;;;
"Searching with and against each other: Spatiotemporal coordination of visual search behavior in collaborative and competitive settings,""Attention, Perception, & Psychophysics"",,,,10.3758/s13414-018-01640-0,Diederick C. NiehorsterTim CornelissenKenneth HolmqvistIgnace Hooge,2018,https://link.springer.com/article/10.3758/s13414-018-01640-0,Article";;;
Core Clinical Nurse Specialist Practice Competencies,Clinical Nurse Specialist Role and Practice,,,,10.1007/978-3-319-97103-2_3,Jane A. Walker,2021,https://link.springer.com/chapter/10.1007/978-3-319-97103-2_3,Chapter;;;
The Resurgence of the Global Research Interprofessional Network,Sustainability and Interprofessional Collaboration,,,,10.1007/978-3-030-40281-5_6,Hossein Khalili,2020,https://link.springer.com/chapter/10.1007/978-3-030-40281-5_6,Chapter;;;
A Learning Attention Monitoring System via Photoplethysmogram Using Wearable Wrist Devices,Artificial Intelligence Supported Educational Technologies,,,,10.1007/978-3-030-41099-5_8,Qing LiYuan RenTianyu WeiChengcheng WangZhi LiuJieyu Yue,2020,https://link.springer.com/chapter/10.1007/978-3-030-41099-5_8,Chapter;;;
Implementing and Managing Co-Production,The Co-production of Public Services,,,,10.1007/978-3-030-60710-4_4,Denita CepikuMarta MarsilioMariafrancesca SiciliaMilena Vainieri,2020,https://link.springer.com/chapter/10.1007/978-3-030-60710-4_4,Chapter;;;
The Quebec Model of Recording Spiritual Care: Concepts and Guidelines,Charting Spiritual Care,,,,10.1007/978-3-030-47070-8_4,Bruno BélangerLine BeauregardMario BélangerChantal Bergeron,2020,https://link.springer.com/chapter/10.1007/978-3-030-47070-8_4,Chapter;;;
Student-generated awareness information in a group awareness tool: what does it reveal?,Educational Technology Research and Development,,,,10.1007/s11423-019-09727-7,Kyungbin Kwon,2019,https://link.springer.com/article/10.1007/s11423-019-09727-7,Article;;;
Using Physiological Synchrony as an Indicator of Collaboration Quality, Task Performance and Learning,Artificial Intelligence in Education,,,,10.1007/978-3-319-93843-1_8,Yong DichJoseph ReillyBertrand Schneider,2018,https://link.springer.com/chapter/10.1007/978-3-319-93843-1_8,Conference paper;;;
Four-Dimensional Learning, a Response to Social Responsibility in Learning,Learning and Collaboration Technologies. Designing Learning Experiences,,,,10.1007/978-3-030-21814-0_14,Rafael Molina-CarmonaPilar Arques-CorralesFaraón Llorens-Largo,2019,https://link.springer.com/chapter/10.1007/978-3-030-21814-0_14,Conference paper;;;
2.5DHANDS: a gesture-based MR remote collaborative platform,The International Journal of Advanced Manufacturing Technology,,,,10.1007/s00170-018-03237-1,Peng WangShusheng ZhangXiaoliang BaiMark BillinghurstWeiping HeMengmeng SunYongxing ChenHao LvHongyu Ji,2019,https://link.springer.com/article/10.1007/s00170-018-03237-1,Article;;;
Multimodal Analytics for Real-Time Feedback in Co-located Collaboration,Lifelong Technology-Enhanced Learning,,,,10.1007/978-3-319-98572-5_15,Sambit PraharajMaren ScheffelHendrik DrachslerMarcus Specht,2018,https://link.springer.com/chapter/10.1007/978-3-319-98572-5_15,Conference paper;;;
Leveraging mobile eye-trackers to capture joint visual attention in co-located collaborative learning groups,International Journal of Computer-Supported Collaborative Learning,,,,10.1007/s11412-018-9281-2,Bertrand SchneiderKshitij SharmaSebastien CuendetGuillaume ZuffereyPierre DillenbourgRoy Pea,2018,https://link.springer.com/article/10.1007/s11412-018-9281-2,Article;;;
The 18th European Doctorial Converence in Nursing Science – EDCNS,HeilberufeScience,,,,10.1007/s16024-019-00332-5,,2019,https://link.springer.com/article/10.1007/s16024-019-00332-5,Article;;;
Quantitative Analysis of the Scrum Framework,Advances in Agile and User-Centred Software Engineering,,,,10.1007/978-3-030-37534-8_5,Ridewaan HansloAnwar VahedErnest Mnkandla,2020,https://link.springer.com/chapter/10.1007/978-3-030-37534-8_5,Conference paper;;;
Using Eye-Tracking to Analyze Collaboration in a Virtual Role Play Environment,Collaboration and Technology,,,,10.1007/978-3-319-99504-5_15,Julia Othlinghaus-WulhorstAnna JedichH. Ulrich HoppeAndreas Harrer,2018,https://link.springer.com/chapter/10.1007/978-3-319-99504-5_15,Conference paper;;;
Biosignals reflect pair-dynamics in collaborative work: EDA and ECG study of pair-programming in a classroom environment,Scientific Reports,,,,10.1038/s41598-018-21518-3,Lauri AhonenBenjamin Ultan CowleyArto HellasKai Puolamäki,2018,https://link.springer.com/article/10.1038/s41598-018-21518-3,Article;;;
A Decision Tool for Business Process Crowdsourcing: Ontology, Design, and Evaluation,Group Decision and Negotiation,,,,10.1007/s10726-018-9557-y,Nguyen Hoang ThuanPedro AntunesDavid Johnstone,2018,https://link.springer.com/article/10.1007/s10726-018-9557-y,Article;;;
Real-Time Mutual Gaze Perception Enhances Collaborative Learning and Collaboration Quality,Educational Media and Technology Yearbook,,,,10.1007/978-3-319-45001-8_7,Bertrand SchneiderRoy Pea,2017,https://link.springer.com/chapter/10.1007/978-3-319-45001-8_7,Chapter;;;
A social network analysis on immigrants and refugees access to services in the malaria elimination context,Malaria Journal,,,,10.1186/s12936-018-2635-4,Ensiyeh JamshidiHassan Eftekhar ArdebiliReza Yousefi-NooraieAhmad RaeisiHossein Malekafzali ArdakaniRoya SadeghiAhmad Ali Hanafi-BojdReza Majdzadeh,2019,https://link.springer.com/article/10.1186/s12936-018-2635-4,Article;;;
Outcome Assessment of Surgery-First Orthognathic Approach,Surgery-First Orthodontic Management,,,,10.1007/978-3-030-18696-8_13,Chai Kiat ChngNarayan H. GandedkarEric J. W. Liou,2019,https://link.springer.com/chapter/10.1007/978-3-030-18696-8_13,Chapter;;;
Product/ion-Aware Analysis of Collaborative Systems Engineering Processes,Security and Quality in Cyber-Physical Systems Engineering,,,,10.1007/978-3-030-25312-7_7,Lukas KathreinArndt LüderKristof MeixnerDietmar WinklerStefan Biffl,2019,https://link.springer.com/chapter/10.1007/978-3-030-25312-7_7,Chapter;;;
Background,Business Process Crowdsourcing,,,,10.1007/978-3-319-91391-9_2,Nguyen Hoang Thuan,2019,https://link.springer.com/chapter/10.1007/978-3-319-91391-9_2,Chapter;;;
Stakeholders’ Perspectives on Communication and Collaboration Following School Reintegration of a Seriously Ill Child: A Literature Review,Child & Youth Care Forum,,,,10.1007/s10566-018-9443-4,Stephanie VancloosterCharlotte BenootJohan BilsenLieve PeremansAnna Jansen,2018,https://link.springer.com/article/10.1007/s10566-018-9443-4,Article;;;
Effectiveness of Healthcare Coordination in Patients with Chronic Respiratory Diseases,Clinical Research Involving Pulmonary Disorders,,,,10.1007/5584_2017_84,Donata KurpasKatarzyna SzwamelDorota LenarcikMarika GuzekArtur PrusaczykPaweł ŻukJolanta MichalowskaAgnieszka GrzedaBożena Mroczek,2017,https://link.springer.com/chapter/10.1007/5584_2017_84,Chapter;;;
Exploring college English language learners’ self and social regulation of learning during wiki-supported collaborative reading activities,International Journal of Computer-Supported Collaborative Learning,,,,10.1007/s11412-018-9269-y,You SuYanyan LiHening HuCarolyn P. Rosé,2018,https://link.springer.com/article/10.1007/s11412-018-9269-y,Article;;;
"The Impact of an Online Collaborative Program on Intrinsic Motivation, Satisfaction and Attitudes Towards Technology,""Technology, Knowledge and Learning"",,,,10.1007/s10758-017-9347-7,Miri ShonfeldNoga Magen-Nagar,2017,https://link.springer.com/article/10.1007/s10758-017-9347-7,Article";;;
Australian Considerations in Relation to Instructional Leadership and Leadership for Learning,Instructional Leadership and Leadership for Learning in Schools,,,,10.1007/978-3-030-23736-3_4,David Gurr,2019,https://link.springer.com/chapter/10.1007/978-3-030-23736-3_4,Chapter;;;
An empirical investigation of campus portal usage,Education and Information Technologies,,,,10.1007/s10639-017-9635-9,Mohsen SaghapourMohammad IranmaneshSuhaiza ZailaniGerald Guan Gan Goh,2017,https://link.springer.com/article/10.1007/s10639-017-9635-9,Article;;;
"The challenges of military medical education and training for physicians and nurses in the Nordic countries - an interview study,""Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine"",,,,10.1186/s13049-017-0376-y,Linda SonessonKenneth BoffardLars LundbergMartin RydmarkKlas Karlgren,2017,https://link.springer.com/article/10.1186/s13049-017-0376-y,Article";;;
A Generic Approach to Evaluate the Success of Online Communities,Computational Collective Intelligence,,,,10.1007/978-3-319-67074-4_21,Raoudha ChebilWided Lejouad ChaariStefano A. Cerri,2017,https://link.springer.com/chapter/10.1007/978-3-319-67074-4_21,Conference paper;;;
